id,lat,lon,user,uid,version,changeset,timestamp
34184938,40.4416941,-79.9900861,nyuriks,339581,10,52008677,2017-09-13T14:19:19Z
34185766,40.4029139,-79.9238627,PeterEastern,4951,9,743182,2008-11-13T20:01:11Z
34187183,40.4359919,-80.0008060,Matt Toups,41187,16,810144,2008-11-29T13:45:27Z
34187199,40.4220813,-79.9561587,Matt Toups,41187,15,810144,2008-11-29T13:45:26Z
34188439,40.4512531,-80.0368279,abbafei,1961753,19,34724586,2015-10-19T05:56:33Z
34188546,40.4636857,-80.0477710,PeterEastern,4951,11,743182,2008-11-13T20:09:40Z
34189346,40.4134593,-79.9532001,bigwebguy,635896,14,14193800,2012-12-07T22:06:49Z
104185749,40.4436411,-80.0389524,vkungys,128470,3,12077136,2012-07-01T15:52:16Z
104187243,40.4903260,-80.0506515,GeoKitten,2835510,4,38002173,2016-03-22T16:07:38Z
104187398,40.4796531,-80.0428348,GeoKitten,2835510,4,37677428,2016-03-08T00:38:31Z
104187830,40.4502880,-79.9638295,mdroads,193314,3,7912395,2011-04-20T03:30:58Z
104191613,40.4671355,-79.9515093,woodpeck_fixbot,147510,3,3542761,2010-01-05T04:00:43Z
104193463,40.4729505,-80.0318682,AndrewSnow,371121,5,18966282,2013-11-18T07:27:46Z
104196932,40.4609327,-79.9918450,GeoKitten,2835510,4,37966455,2016-03-21T00:23:05Z
104200716,40.4885496,-79.9372397,Roadsguy,734072,13,44764775,2016-12-29T18:16:34Z
104203424,40.4474103,-80.0452780,AndrewSnow,371121,4,24509403,2014-08-03T06:49:51Z
104206811,40.4380554,-79.9488696,abbafei,1961753,6,25911231,2014-10-07T06:25:08Z
104206931,40.4399614,-79.9488680,woodpeck_fixbot,147510,5,3567201,2010-01-08T00:45:48Z
104207102,40.4659740,-79.9474910,woodpeck_fixbot,147510,3,3567201,2010-01-08T00:45:50Z
104210069,40.4134228,-79.9967216,mdroads,193314,3,6571188,2010-12-07T05:53:36Z
104217054,40.4587554,-79.9556998,abbafei,1961753,6,28012054,2015-01-09T05:23:54Z
104245001,40.4221853,-79.9468359,woodpeck_fixbot,147510,3,3542761,2010-01-05T04:02:37Z
104246567,40.4792225,-79.9994098,mdroads,193314,3,7930480,2011-04-22T02:58:44Z
104351279,40.4579926,-80.0029724,tmb926,2360295,6,53519065,2017-11-05T06:01:31Z
104354096,40.4763454,-80.0106162,Roadsguy,734072,6,50790989,2017-08-02T20:52:58Z
104356126,40.4181404,-80.0052418,mdroads,193314,3,6570956,2010-12-07T05:03:36Z
104356768,40.4715235,-79.9890783,mdroads,193314,3,7922053,2011-04-21T06:58:27Z
104359605,40.4208930,-79.9700218,mdroads,193314,4,6578235,2010-12-07T19:03:45Z
104361854,40.4449405,-80.0351979,vkungys,128470,3,12077136,2012-07-01T15:39:13Z
104363900,40.4767197,-79.9571828,abbafei,1961753,6,31360099,2015-05-22T04:07:06Z
104371175,40.4433570,-79.9796371,abbafei,1961753,5,24398419,2014-07-28T09:32:33Z
104376920,40.4882849,-80.0319056,GeoKitten,2835510,6,37677595,2016-03-08T01:03:44Z
104379366,40.4462209,-80.0490210,AndrewSnow,371121,4,24509403,2014-08-03T06:49:51Z
104381097,40.4686462,-80.0151025,GeoKitten,2835510,4,42060921,2016-09-10T15:07:40Z
104382834,40.4394007,-79.9373152,abbafei,1961753,5,21094635,2014-03-14T07:54:57Z
104383533,40.4201068,-80.0077377,katycat5e,2944411,5,52036749,2017-09-14T13:00:43Z
104384834,40.4477178,-80.0499570,AndrewSnow,371121,4,24509403,2014-08-03T06:49:51Z
104391761,40.4403251,-79.9786448,woodpeck_fixbot,147510,3,3542761,2010-01-05T04:07:56Z
104398646,40.4497973,-79.9958391,NE2,207745,4,4328519,2010-04-05T01:03:13Z
104402179,40.4800095,-79.9576449,mdroads,193314,3,7912573,2011-04-20T04:01:54Z
104439902,40.4604593,-80.0135759,GeoKitten,2835510,4,42060921,2016-09-10T15:07:40Z
104442122,40.4162228,-80.0092222,mdroads,193314,3,6570956,2010-12-07T05:05:43Z
104443455,40.4679723,-80.0180187,RoadGeek_MD99,475877,3,9405144,2011-09-26T19:44:08Z
104449098,40.4786516,-80.0435725,GeoKitten,2835510,8,33870740,2015-09-08T00:29:57Z
104451909,40.4136273,-79.9696006,mdroads,193314,3,6570956,2010-12-07T03:44:52Z
104456343,40.4858713,-79.9687247,GeoKitten,2835510,4,48733859,2017-05-16T14:51:40Z
104459079,40.4443278,-80.0345248,abbafei,1961753,4,24417034,2014-07-29T08:29:47Z
104461207,40.4516479,-79.9793766,rickmastfan67,252811,7,19819216,2014-01-05T09:39:11Z
104466454,40.4392963,-79.9665105,woodpeck_fixbot,147510,3,3542761,2010-01-05T04:12:19Z
104471536,40.4216887,-79.9734950,David Rollinson,287677,3,4698417,2010-05-14T17:47:49Z
104472649,40.4404098,-79.9948295,rickmastfan67,252811,10,28011597,2015-01-09T04:25:33Z
104476005,40.4775635,-80.0369959,RoadGeek_MD99,475877,3,9531896,2011-10-11T16:38:51Z
104477890,40.4183772,-79.9931719,mdroads,193314,3,6570956,2010-12-07T05:02:48Z
104480398,40.4503300,-80.0135088,rickmastfan67,252811,4,11070397,2012-03-23T05:18:46Z
104483872,40.4480600,-80.0515054,MCollar,613256,3,16535541,2013-06-13T10:09:06Z
104488924,40.4860162,-80.0323427,SimonPoole,92387,5,22121046,2014-05-04T09:20:35Z
104491210,40.4485705,-80.0104489,GeoKitten,2835510,4,37329976,2016-02-20T14:57:19Z
104499816,40.4322261,-79.9575159,Roadsguy,734072,4,55169663,2018-01-04T20:42:16Z
104504431,40.4298113,-80.0179314,brastins,1812383,5,20138128,2014-01-22T09:49:11Z
104511510,40.4952425,-79.9976446,mdroads,193314,3,7930480,2011-04-22T02:58:40Z
104515966,40.4145690,-79.9437730,woodpeck_fixbot,147510,2,3542761,2010-01-05T04:17:34Z
104521980,40.4254444,-79.9883091,mdroads,193314,3,6570956,2010-12-07T05:04:09Z
104526014,40.4845048,-79.9369977,Luis36995,1829683,4,26395373,2014-10-28T19:09:30Z
104527844,40.4455459,-79.9378968,SK53,84681,4,18761712,2013-11-07T09:49:29Z
104532369,40.4301044,-80.0162897,brastins,1812383,5,20137968,2014-01-22T09:38:12Z
104532543,40.4680647,-79.9372220,woodpeck_fixbot,147510,3,3542761,2010-01-05T04:19:20Z
104533516,40.4194030,-80.0321796,vkungys,128470,3,12075926,2012-07-01T13:23:13Z
104534385,40.4272180,-79.9885209,mdroads,193314,6,6571087,2010-12-07T05:41:49Z
104535689,40.4244425,-80.0010403,abbafei,1961753,4,27666877,2014-12-24T09:01:24Z
104536737,40.4777844,-79.9548216,J_W,324047,4,5562893,2010-08-22T17:11:24Z
104537071,40.4105185,-80.0265196,woodpeck_fixbot,147510,5,3567093,2010-01-08T00:20:12Z
104538442,40.4306667,-79.9744051,rickmastfan67,252811,5,10472828,2012-01-23T07:58:55Z
104538894,40.4475311,-79.9363817,SK53,84681,5,18761712,2013-11-07T09:49:28Z
104544261,40.4292690,-80.0093397,mdroads,193314,3,4871398,2010-06-01T03:32:20Z
104547815,40.4510421,-79.9357525,RoadGeek_MD99,475877,5,9474205,2011-10-04T23:25:42Z
104548359,40.4294537,-79.9538080,abbafei,1961753,6,21415777,2014-03-31T09:21:33Z
104549014,40.4317919,-79.9537784,abbafei,1961753,5,21415777,2014-03-31T09:21:33Z
104549556,40.4604283,-80.0232076,mdroads,193314,4,7917160,2011-04-20T15:16:13Z
104550636,40.4112058,-79.9811226,rickmastfan67,252811,4,11062543,2012-03-22T12:54:27Z
104551769,40.4882543,-80.0439335,GeoKitten,2835510,4,37329442,2016-02-20T14:23:27Z
104556322,40.4080374,-79.9967538,mdroads,193314,3,6571188,2010-12-07T06:06:28Z
104558225,40.4791033,-79.9857473,mdroads,193314,3,7922053,2011-04-21T07:06:21Z
104560429,40.4812827,-80.0401471,GeoKitten,2835510,4,37597761,2016-03-03T22:10:19Z
104563327,40.4867509,-79.9700478,rickmastfan67,252811,4,11073261,2012-03-23T12:24:19Z
104565397,40.4452861,-79.9939887,rickmastfan67,252811,7,20172165,2014-01-24T06:54:42Z
104565545,40.4611164,-79.9703594,wegavision,564585,8,19679815,2013-12-28T14:55:46Z
104565829,40.4198530,-79.9377321,abbafei,1961753,4,21415777,2014-03-31T09:21:33Z
104566543,40.4783312,-79.9360139,J_W,324047,3,5562893,2010-08-22T16:42:34Z
104567223,40.4596069,-80.0493205,AndrewSnow,371121,3,24509403,2014-08-03T06:49:52Z
104568854,40.4823438,-79.9651936,RichRico,2219338,5,45057592,2017-01-10T18:22:32Z
104569681,40.4199207,-79.9633044,mdroads,193314,4,6578235,2010-12-07T19:08:25Z
104570692,40.4727450,-79.9615504,GeoKitten,2835510,4,35635153,2015-11-28T20:03:06Z
104570816,40.4673117,-79.9540029,GeoKitten,2835510,4,35635153,2015-11-28T20:03:06Z
104571293,40.4180791,-79.9906828,mdroads,193314,3,6570956,2010-12-07T05:02:53Z
104571425,40.4120035,-79.9904211,mdroads,193314,3,6571188,2010-12-07T05:53:27Z
104573452,40.4382989,-79.9944657,rickmastfan67,252811,8,11062543,2012-03-22T12:54:27Z
104575052,40.4668172,-79.9584125,mdroads,193314,4,7912758,2011-04-20T04:56:54Z
104576108,40.4193207,-79.9725779,mdroads,193314,3,6570956,2010-12-07T03:45:51Z
104577036,40.4573895,-80.0067325,rickmastfan67,252811,6,11070397,2012-03-23T05:18:49Z
104578832,40.4170785,-79.9982788,mdroads,193314,3,6570956,2010-12-07T05:02:59Z
104582441,40.4359399,-80.0337605,vkungys,128470,5,12077136,2012-07-01T15:52:15Z
104583238,40.4453377,-79.9349006,SK53,84681,7,18761712,2013-11-07T09:49:28Z
104583868,40.4197402,-79.9387975,cowdog,3125856,5,53327212,2017-10-28T20:12:22Z
104586530,40.4241731,-79.9703656,NE2,207745,3,4375641,2010-04-09T18:25:59Z
104590468,40.4096140,-79.9844854,mdroads,193314,3,6571554,2010-12-07T07:10:46Z
104591636,40.4294607,-79.9833958,wegavision,564585,6,14846342,2013-01-30T11:42:01Z
104592650,40.4828730,-80.0365004,GeoKitten,2835510,4,37577658,2016-03-03T01:14:58Z
104593045,40.4119619,-79.9795971,rickmastfan67,252811,4,11062543,2012-03-22T12:54:28Z
104593610,40.4893404,-80.0007034,mdroads,193314,3,7930480,2011-04-22T02:58:41Z
104596094,40.4845591,-79.9402342,Luis36995,1829683,3,26395373,2014-10-28T19:09:30Z
104597447,40.4188102,-79.9886926,mdroads,193314,3,6570956,2010-12-07T04:24:29Z
104598101,40.4263159,-79.9363987,woodpeck_fixbot,147510,3,3542761,2010-01-05T04:27:13Z
104603604,40.4828181,-80.0203728,GeoKitten,2835510,3,32576632,2015-07-12T08:28:40Z
104603792,40.4804400,-80.0226248,SK53,84681,3,18435945,2013-10-19T15:44:51Z
104603922,40.4839453,-80.0188256,SK53,84681,4,18440247,2013-10-19T19:57:52Z
104604046,40.4818916,-80.0183537,abbafei,1961753,4,39898092,2016-06-09T03:34:44Z
104605480,40.4811963,-79.9444781,mdroads,193314,3,7912573,2011-04-20T04:17:23Z
104610119,40.4443126,-80.0432306,morganchrome,575420,3,10228504,2011-12-28T18:19:56Z
104611471,40.4100776,-79.9911614,mdroads,193314,3,6571188,2010-12-07T06:06:40Z
104613274,40.4725175,-80.0111725,RoadGeek_MD99,475877,3,9487143,2011-10-06T17:06:43Z
104613922,40.4714623,-80.0499031,GeoKitten,2835510,4,48927465,2017-05-23T20:16:14Z
104616639,40.4833282,-80.0292971,GeoKitten,2835510,4,37677595,2016-03-08T01:03:44Z
104617735,40.4235018,-80.0121217,mdroads,193314,3,6571087,2010-12-07T05:42:58Z
104619995,40.4588139,-80.0098319,GeoKitten,2835510,8,37999312,2016-03-22T13:44:32Z
104624764,40.4194830,-80.0105741,katycat5e,2944411,4,52036749,2017-09-14T13:00:43Z
104625666,40.4866690,-80.0037750,woodpeck_fixbot,147510,2,3567093,2010-01-08T00:23:37Z
104626460,40.4549495,-79.9810576,wegavision,564585,6,19679815,2013-12-28T14:55:46Z
104628125,40.4144618,-80.0076290,mdroads,193314,3,6571087,2010-12-07T05:12:39Z
104630296,40.4439947,-80.0027095,rickmastfan67,252811,8,29509740,2015-03-16T05:02:08Z
104632710,40.4780583,-79.9584018,mdroads,193314,3,7912573,2011-04-20T04:01:49Z
104635520,40.4387046,-79.9807499,rickmastfan67,252811,5,13202749,2012-09-22T01:00:04Z
104637655,40.4572396,-79.9600539,AndrewSnow,371121,5,19509107,2013-12-18T04:01:50Z
104638832,40.4677268,-80.0106516,RichRico,2219338,3,29367888,2015-03-09T16:06:50Z
104639655,40.4330099,-80.0116167,abbafei,1961753,4,27473891,2014-12-15T04:10:32Z
104642528,40.4884726,-80.0104520,Roadsguy,734072,5,52912274,2017-10-13T22:01:47Z
104644711,40.4314353,-80.0121192,katycat5e,2944411,4,52038905,2017-09-14T14:07:15Z
104646441,40.4168499,-80.0322684,vkungys,128470,3,12075926,2012-07-01T13:23:12Z
104646840,40.4584215,-79.9508746,KristenK,1494110,4,19559212,2013-12-20T23:57:46Z
104647624,40.4640971,-79.9514925,woodpeck_fixbot,147510,3,3542761,2010-01-05T04:32:57Z
104647907,40.4740489,-80.0075592,GeoKitten,2835510,3,35795946,2015-12-06T22:16:20Z
104649365,40.4533811,-79.9806569,wegavision,564585,6,19679815,2013-12-28T14:55:46Z
104651215,40.4397933,-79.9516008,RoadGeek_MD99,475877,5,9469634,2011-10-04T14:06:56Z
104652877,40.4105322,-80.0493953,jmd41280,494855,3,18541436,2013-10-25T19:14:12Z
104655957,40.4792007,-80.0096809,abbafei,1961753,3,26881959,2014-11-19T09:01:37Z
104657166,40.4438776,-79.9800028,abbafei,1961753,6,24398419,2014-07-28T09:32:33Z
104658369,40.4461828,-79.9855489,abbafei,1961753,4,24343824,2014-07-25T08:19:48Z
104659349,40.4119527,-79.9842401,mdroads,193314,3,6570956,2010-12-07T04:24:49Z
104660050,40.4716675,-80.0138614,RoadGeek_MD99,475877,3,9405144,2011-09-26T19:44:09Z
104661915,40.4077690,-79.9982750,woodpeck_fixbot,147510,2,3542761,2010-01-05T04:34:53Z
104663452,40.4468013,-79.9505804,abbafei,1961753,7,24414615,2014-07-29T04:40:50Z
104665750,40.4102711,-79.9587914,katycat5e,2944411,4,50174114,2017-07-10T11:38:31Z
104668457,40.4539284,-79.9611996,mdroads,193314,3,7912395,2011-04-20T02:57:40Z
104669285,40.4804109,-79.9709783,mdroads,193314,3,7930480,2011-04-22T03:24:34Z
104670458,40.4263385,-79.9778345,wegavision,564585,5,14853647,2013-01-30T22:36:41Z
104673034,40.4743467,-79.9852029,mdroads,193314,3,7922053,2011-04-21T07:06:22Z
104675040,40.4794090,-80.0317113,GeoKitten,2835510,4,38067048,2016-03-25T17:10:30Z
104675388,40.4504250,-80.0142922,GeoKitten,2835510,8,37329976,2016-02-20T14:57:19Z
104675957,40.4744949,-79.9587417,GeoKitten,2835510,4,35635153,2015-11-28T20:03:06Z
104677940,40.4708400,-79.9806785,mdroads,193314,3,7922053,2011-04-21T05:53:20Z
104678206,40.4732980,-79.9608886,GeoKitten,2835510,3,35635153,2015-11-28T20:03:06Z
104679949,40.4658729,-80.0329861,mdroads,193314,3,7917160,2011-04-20T16:15:58Z
104681558,40.4892775,-80.0030192,GeoKitten,2835510,4,34870180,2015-10-25T22:38:53Z
104683082,40.4404288,-79.9421260,rickmastfan67,252811,5,10968957,2012-03-13T16:53:36Z
104683872,40.4132678,-79.9888160,mdroads,193314,3,6570956,2010-12-07T04:24:57Z
104685333,40.4577198,-80.0105183,GeoKitten,2835510,6,37999312,2016-03-22T13:44:32Z
104688037,40.4684108,-79.9424319,woodpeck_fixbot,147510,3,3567201,2010-01-08T00:48:52Z
104689378,40.4257908,-80.0151767,mdroads,193314,3,6571087,2010-12-07T05:42:52Z
104689812,40.4136518,-79.9714836,mdroads,193314,3,6570956,2010-12-07T04:25:26Z
104692222,40.4579008,-80.0504774,AndrewSnow,371121,4,24509403,2014-08-03T06:49:52Z
104692616,40.4644924,-79.9564096,KristenK,1494110,7,19559212,2013-12-20T23:57:46Z
104695476,40.4283545,-79.9735670,Roadsguy,734072,8,55115171,2018-01-03T00:00:33Z
104702951,40.4692221,-80.0316067,GeoKitten,2835510,5,38067386,2016-03-25T17:25:45Z
104703252,40.4283177,-80.0412967,vkungys,128470,4,12075926,2012-07-01T13:23:16Z
104705835,40.4652357,-80.0092685,MCollar,613256,3,21878769,2014-04-23T06:32:42Z
104707491,40.4675929,-80.0329183,RoadGeek_MD99,475877,4,9531245,2011-10-11T14:50:33Z
104707705,40.4413644,-79.9634362,tartanabroad,1749066,5,18224139,2013-10-07T06:49:17Z
104709959,40.4447410,-80.0362012,abbafei,1961753,4,24417034,2014-07-29T08:29:48Z
104711615,40.4779545,-80.0360429,42429,42429,3,8442568,2011-06-14T21:53:44Z
104712279,40.4221222,-79.9844520,mdroads,193314,3,6570956,2010-12-07T03:46:15Z
104712791,40.4528584,-80.0222888,GeoKitten,2835510,8,37909734,2016-03-17T23:49:20Z
104716216,40.4812319,-79.9965639,mdroads,193314,3,7930480,2011-04-22T02:58:40Z
104720544,40.4316391,-79.9522709,Roadsguy,734072,7,55169663,2018-01-04T20:42:16Z
104721874,40.4647328,-79.9506218,woodpeck_fixbot,147510,4,3542839,2010-01-05T04:34:05Z
104722068,40.4621661,-79.9409693,woodpeck_fixbot,147510,8,3542839,2010-01-05T04:34:05Z
104723574,40.4548215,-79.9970642,GeoKitten,2835510,6,38009964,2016-03-22T22:55:27Z
104725993,40.4636016,-80.0202961,GeoKitten,2835510,4,42060921,2016-09-10T15:07:40Z
104726398,40.4648690,-80.0180760,woodpeck_fixbot,147510,3,3542641,2010-01-05T03:08:14Z
104727903,40.4601680,-80.0509760,woodpeck_fixbot,147510,2,3542641,2010-01-05T03:08:15Z
104728862,40.4299983,-79.9706517,rickmastfan67,252811,7,10472828,2012-01-23T07:58:56Z
104732085,40.4675996,-80.0295532,GeoKitten,2835510,4,43058900,2016-10-21T12:55:12Z
104736059,40.4491326,-80.0536780,AndrewSnow,371121,3,24509403,2014-08-03T06:49:53Z
104739427,40.4682970,-79.9588320,NE2,207745,4,4397403,2010-04-11T19:24:55Z
104741874,40.4158867,-79.9894776,mdroads,193314,3,6572221,2010-12-07T08:57:03Z
104763130,40.4165230,-79.9655291,mdroads,193314,3,6570956,2010-12-07T03:44:52Z
104764016,40.4135206,-79.9437676,abbafei,1961753,5,25889703,2014-10-06T06:20:16Z
104764905,40.4607842,-80.0499112,AndrewSnow,371121,3,24509403,2014-08-03T06:49:53Z
104770058,40.4146851,-79.9849509,mdroads,193314,3,6570956,2010-12-07T04:24:58Z
104771808,40.4533217,-80.0489945,morganchrome,575420,3,10219116,2011-12-27T20:09:52Z
104774050,40.4376092,-79.9710944,richard worl,712208,6,14009109,2012-11-24T07:40:20Z
104775397,40.4165189,-79.9773871,mdroads,193314,3,6570956,2010-12-07T04:25:20Z
104777283,40.4265841,-80.0106513,mdroads,193314,3,4871398,2010-06-01T03:32:16Z
104785203,40.4757783,-80.0302037,GeoKitten,2835510,4,43751044,2016-11-18T01:19:39Z
104786384,40.4446201,-79.9810746,mdroads,193314,5,7912865,2011-04-20T05:40:24Z
104787922,40.4283025,-80.0151113,mdroads,193314,4,6578235,2010-12-07T19:13:21Z
104789369,40.4144165,-80.0230625,ssinclair,591719,6,15788239,2013-04-19T17:49:15Z
104792008,40.4519671,-79.9447023,RoadGeek_MD99,475877,4,9474205,2011-10-04T23:25:43Z
104792700,40.4889680,-80.0064750,woodpeck_fixbot,147510,2,3567093,2010-01-08T00:28:10Z
104794724,40.4832904,-80.0410205,42429,42429,3,8428390,2011-06-13T16:24:05Z
104797936,40.4779901,-79.9509983,mdroads,193314,3,7912573,2011-04-20T04:17:24Z
104798820,40.4258180,-79.9926462,mdroads,193314,3,6570956,2010-12-07T03:46:18Z
104801400,40.4867187,-80.0431653,GeoKitten,2835510,4,37329442,2016-02-20T14:23:27Z
104801944,40.4160743,-79.9662110,cowdog,3125856,4,53307440,2017-10-28T01:59:41Z
104805298,40.4534093,-79.9641469,AndrewSnow,371121,5,19509107,2013-12-18T04:01:50Z
104808490,40.4827854,-79.9462002,mdroads,193314,3,7912573,2011-04-20T04:17:21Z
104811529,40.4631461,-79.9600492,mdroads,193314,5,7912645,2011-04-20T04:35:41Z
104814379,40.4441314,-80.0304997,vkungys,128470,3,12077136,2012-07-01T15:39:10Z
104817872,40.4652975,-79.9935181,mdroads,193314,3,7922053,2011-04-21T06:34:23Z
104819430,40.4690870,-79.9627454,rickmastfan67,252811,6,7320823,2011-02-18T09:56:57Z
104819826,40.4439940,-80.0365989,abbafei,1961753,4,24417034,2014-07-29T08:29:49Z
104821845,40.4258093,-79.9676638,woodpeck_fixbot,147510,3,3542839,2010-01-05T04:42:06Z
104824294,40.4736813,-80.0010723,GeoKitten,2835510,4,37071338,2016-02-08T00:34:10Z
104825765,40.4575910,-80.0493093,AndrewSnow,371121,3,24509403,2014-08-03T06:49:54Z
104831487,40.4597092,-79.9392730,woodpeck_fixbot,147510,4,3542839,2010-01-05T04:43:21Z
104832656,40.4241543,-80.0055599,abbafei,1961753,4,33717556,2015-09-01T03:00:19Z
104835975,40.4493066,-80.0404694,Steve,1,3,21609030,2014-04-10T14:54:55Z
104837998,40.4287840,-79.9729899,woodpeck_fixbot,147510,4,3542839,2010-01-05T04:44:15Z
104838682,40.4242560,-79.9681201,mdroads,193314,3,6570956,2010-12-07T03:45:11Z
104839042,40.4244249,-79.9663496,woodpeck_fixbot,147510,3,3542839,2010-01-05T04:44:25Z
104840173,40.4880162,-79.9955822,mdroads,193314,3,7930480,2011-04-22T02:58:42Z
104842954,40.4655830,-79.9934082,mdroads,193314,3,7922053,2011-04-21T06:34:25Z
104843421,40.4525013,-79.9603161,mdroads,193314,3,7912395,2011-04-20T03:30:58Z
104843788,40.4212993,-79.9937164,mdroads,193314,3,6570956,2010-12-07T03:46:31Z
104843929,40.4425169,-79.9825053,GeoKitten,2835510,7,40282563,2016-06-25T14:07:56Z
104844001,40.4488698,-79.9649040,jleedev,1960922,8,38982632,2016-04-29T15:01:40Z
104844059,40.4535908,-79.9463807,abbafei,1961753,7,36416721,2016-01-07T02:44:30Z
104845572,40.4699050,-80.0088722,abbafei,1961753,3,26881959,2014-11-19T09:01:38Z
104851864,40.4650971,-80.0100426,MCollar,613256,5,21878769,2014-04-23T06:32:43Z
104852066,40.4216589,-79.9973970,katycat5e,2944411,5,52036749,2017-09-14T13:00:44Z
104852192,40.4160493,-79.9971711,mdroads,193314,3,6570956,2010-12-07T05:02:58Z
104852770,40.4379984,-79.9826433,mdroads,193314,8,7912865,2011-04-20T05:52:42Z
104853848,40.4720500,-79.9986290,woodpeck_fixbot,147510,2,3542839,2010-01-05T04:46:08Z
104855613,40.4444764,-80.0359010,abbafei,1961753,4,24417034,2014-07-29T08:29:49Z
104861154,40.4667914,-79.9922273,GeoKitten,2835510,4,37966455,2016-03-21T00:23:05Z
104862303,40.4702680,-79.9382730,woodpeck_fixbot,147510,2,3542839,2010-01-05T04:46:54Z
104866055,40.4282841,-79.9805944,wegavision,564585,6,14853647,2013-01-30T22:36:41Z
104866231,40.4228206,-79.9778967,mdroads,193314,3,6570956,2010-12-07T03:46:33Z
104867298,40.4256642,-79.9498377,Roadsguy,734072,7,55169663,2018-01-04T20:42:17Z
104868346,40.4674075,-79.9583833,abbafei,1961753,4,31360099,2015-05-22T04:07:05Z
104871601,40.4603962,-79.9822950,woodpeck_fixbot,147510,3,3542839,2010-01-05T04:47:55Z
104874146,40.4280951,-80.0086767,vkungys,128470,5,11719774,2012-05-27T20:26:28Z
104874745,40.4547772,-80.0224456,GeoKitten,2835510,6,37909734,2016-03-17T23:49:21Z
104875487,40.4390733,-80.0378468,AndrewSnow,371121,5,24508672,2014-08-03T05:12:39Z
104877488,40.4829804,-79.9424794,mdroads,193314,3,7912573,2011-04-20T04:17:23Z
104881491,40.4714864,-80.0399883,NE2,207745,3,4330559,2010-04-05T09:19:37Z
104882695,40.4862010,-79.9726310,mdroads,193314,4,7930480,2011-04-22T03:27:11Z
104888935,40.4507099,-79.9861909,rickmastfan67,252811,7,7809423,2011-04-09T01:35:16Z
104891033,40.4391023,-80.0225029,wegavision,564585,7,37762435,2016-03-11T15:19:32Z
104892645,40.4560666,-80.0083753,GeoKitten,2835510,6,37989238,2016-03-22T00:26:42Z
104893847,40.4656204,-79.9651345,abbafei,1961753,7,31360099,2015-05-22T04:07:06Z
104895193,40.4328543,-80.0494308,abbafei,1961753,4,26815588,2014-11-16T07:29:07Z
104899125,40.4716444,-79.9962164,mdroads,193314,3,7922053,2011-04-21T06:34:18Z
104901049,40.4194349,-80.0128848,NE2,207745,3,4372385,2010-04-09T11:41:54Z
104901855,40.4169118,-79.9445343,abbafei,1961753,7,25912772,2014-10-07T08:24:28Z
104904228,40.4904685,-80.0112937,Roadsguy,734072,4,52912274,2017-10-13T22:01:47Z
104909959,40.4886062,-80.0482018,GeoKitten,2835510,4,38002173,2016-03-22T16:07:39Z
104912715,40.4810194,-80.0120564,SK53,84681,3,18435945,2013-10-19T15:57:46Z
104914569,40.4103437,-79.9405053,bwjohnson,1197835,3,14630502,2013-01-13T05:45:04Z
104914738,40.4029659,-79.9379911,abbafei,1961753,3,21056841,2014-03-12T03:05:09Z
104919545,40.4218154,-80.0116547,abbafei,1961753,4,27666877,2014-12-24T09:01:24Z
104921258,40.4871904,-80.0368260,RoadGeek_MD99,475877,3,9531896,2011-10-11T16:59:30Z
104921948,40.4201771,-80.0277338,Sundance,239998,3,6507195,2010-12-01T19:04:24Z
104922549,40.4087617,-80.0217421,SK53,84681,4,2714795,2009-10-02T17:36:59Z
104927368,40.4572292,-80.0163121,GeoKitten,2835510,6,37989214,2016-03-22T00:24:29Z
104932342,40.4445220,-80.0421691,samely,2512300,5,30383200,2015-04-21T16:26:10Z
104933439,40.4285299,-80.0063698,NE2,207745,3,4374495,2010-04-09T16:09:00Z
104934310,40.4205383,-80.0064683,katycat5e,2944411,5,52036749,2017-09-14T13:00:44Z
104935919,40.4637864,-79.9562121,KristenK,1494110,4,19559212,2013-12-20T23:57:46Z
104939602,40.4496528,-79.9769642,abbafei,1961753,5,24343824,2014-07-25T08:19:49Z
104940916,40.4872199,-80.0279881,AndrewSnow,371121,4,18641875,2013-10-31T20:31:19Z
104944237,40.4126628,-79.9398890,abbafei,1961753,5,29718754,2015-03-25T02:54:37Z
104945598,40.4390521,-79.9982320,katycat5e,2944411,9,53066861,2017-10-19T12:05:02Z
104946195,40.4192934,-80.0116619,abbafei,1961753,4,33717716,2015-09-01T03:37:25Z
104947747,40.4775045,-79.9418994,mdroads,193314,4,7912758,2011-04-20T04:56:54Z
104949664,40.4883593,-80.0404604,GeoKitten,2835510,4,37329442,2016-02-20T14:23:27Z
104952407,40.4830703,-79.9702871,GeoKitten,2835510,5,48766461,2017-05-17T15:49:57Z
104952766,40.4673269,-79.9405265,woodpeck_fixbot,147510,6,3542839,2010-01-05T04:57:09Z
104957473,40.4532802,-79.9355658,Caesura,123373,5,12458237,2012-07-23T22:48:26Z
104968054,40.4679417,-79.9853546,mdroads,193314,3,7922053,2011-04-21T06:58:26Z
104975459,40.4427042,-80.0385353,AndrewSnow,371121,4,24508672,2014-08-03T05:12:39Z
104979189,40.4819858,-79.9387354,abbafei,1961753,5,26457439,2014-10-31T10:20:05Z
104979357,40.4817302,-79.9392701,J_W,324047,3,5562893,2010-08-22T16:42:42Z
104981188,40.4790194,-80.0261579,AndrewSnow,371121,4,18641875,2013-10-31T20:31:19Z
