id,node_id,position 
344817743,3515461840,0
344817743,3227780318,1
344817743,4961745749,2
344817743,3878742394,3
346053021,422307810,0
346053021,3682881948,1
346053021,3526644934,2
346090849,3527071142,0
346090849,3527071143,1
346090849,3527071144,2
346090849,3527071145,3
346090849,3527071146,4
346090849,3527071147,5
346090849,3527071148,6
346090849,3527071149,7
346090849,3527071150,8
346090849,3527071151,9
346090849,3527071152,10
346090849,3527071153,11
346090849,3527071154,12
346090849,3527071155,13
346090849,3527071156,14
346090849,3527071142,15
347013166,104935943,0
347013166,105067691,1
347013166,339255246,2
347013184,3534619854,0
347013184,3534619853,1
347013184,3534619849,2
347013184,104819323,3
347013199,339254911,0
347013199,339254912,1
347013199,339254913,2
348082356,685113903,0
348082356,3637837128,1
348082356,3533824293,2
348815114,3548921341,0
348815114,3548921342,1
348815114,3548921343,2
348815114,3548921344,3
348815114,3548921345,4
348815114,3548921341,5
349279630,3551814636,0
349279630,3551814633,1
349596348,3531001190,0
349596348,3554484882,1
350686988,3564516493,0
350686988,3564516494,1
350686988,3564516495,2
350686988,3564516496,3
350686988,3564516497,4
350686988,3564516498,5
350686988,3564516499,6
350686988,3564516500,7
352446184,683704688,0
352446184,3777647294,1
352446184,3551814637,2
352622220,3583825527,0
352622220,3167098018,1
352902856,5002329504,0
352902856,5002329503,1
352902856,3586926765,2
352902856,5002329459,3
352902856,3586926756,4
352902856,3586926755,5
352902856,3586926757,6
353934783,3542877157,0
353934783,3597256986,1
353934783,3597256987,2
353934783,3545788936,3
354336660,683770872,0
354336660,3600721203,1
354336660,3600721204,2
354336660,3600721205,3
354336660,3600721206,4
354336660,3600721207,5
354336660,3600721208,6
354336660,3600721209,7
354336660,3600721210,8
354336660,3600721211,9
354336660,3600721212,10
354336660,3600721213,11
354336660,3600721214,12
354336660,5164216719,13
354336660,5164216718,14
354336660,5164216717,15
354336660,5164216716,16
356790309,3621961553,0
356790309,3621961554,1
356790309,3621961556,2
356790309,3621961555,3
356790309,3621961553,4
357503572,3627318136,0
357503572,3627318137,1
358960280,2537572385,0
358960280,3637865663,1
358960280,3637865664,2
358962511,104764016,0
358962511,105201174,1
359242850,107741836,0
359242850,3639998943,1
359242850,3639998944,2
359242850,3639998945,3
359263701,105912473,0
359263701,3640174303,1
359652157,5199278632,0
359652157,5199095163,1
359652157,5199278632,2
359652157,5199095163,3
359652157,5199278631,4
359652157,5199278630,5
359652157,5199278629,6
359652157,3643211474,7
359652157,3643294564,8
359652157,3643294566,9
359652157,3643294565,10
359652157,3643294567,11
359652174,104844028,0
359652174,3643294592,1
360103647,3621958568,0
360103647,3647043429,1
360103647,3647043428,2
360103647,3647043427,3
360103647,3647043426,4
360103647,3647043425,5
360103647,3647043424,6
360103647,3647043423,7
360103647,3647043421,8
360103647,3647043422,9
360103647,3772211698,10
360103647,3621958568,11
360609426,3651262843,0
360609426,3651262847,1
360609426,3651262831,2
360609426,3651262829,3
360609426,3651262828,4
360609426,3651243719,5
360609426,3651243717,6
360609426,3651243715,7
360609426,3651243713,8
360609426,3651243711,9
360609426,3651243709,10
360609426,3651243696,11
360609426,3651243706,12
360609426,3651243704,13
360609426,5054934720,14
360609426,3651243702,15
360609426,3651243705,16
360609426,3651243694,17
360609426,3651243695,18
360609426,3651243697,19
360609426,3651243698,20
360609426,3651243701,21
360609426,3651243700,22
360609426,3651262825,23
360609426,3651262843,24
360675381,3652356141,0
360675381,3652356142,1
360675381,3652356136,2
360675381,3652356135,3
360675381,3652356137,4
360675381,3652356138,5
360675381,3652356140,6
360675381,3652356139,7
360675381,3652356141,8
360679766,3652406135,0
360679766,3652406139,1
360679766,3652406130,2
360679766,3652406129,3
360679766,3652406128,4
360679766,3652406131,5
360679766,3652406125,6
360679766,3652405724,7
360679766,3652405723,8
360679766,3652405718,9
360679766,3652405721,10
360679766,3652405720,11
360679766,3652406126,12
360679766,3652406127,13
360679766,3652406132,14
360679766,3652406133,15
360679766,3652406134,16
360679766,3652406136,17
360679766,3652406138,18
360679766,3652406137,19
360679766,3652406135,20
361226520,689999800,0
361226520,3657316014,1
361226520,3657316022,2
361226520,3657316015,3
361226520,3657316016,4
361226520,3657316017,5
361226520,3657316018,6
361226520,3657316019,7
361495705,3659604306,0
361495705,5366126077,1
361495705,5366126231,2
361495705,5366126030,3
361495705,3659604300,4
361495705,3659604302,5
361495705,3659604301,6
361495705,5366126113,7
361495705,3659604303,8
361495705,3659604304,9
361495705,5366126029,10
361495705,5366126024,11
361495705,3659604305,12
361495705,5366125815,13
361495705,5366125766,14
361495705,5366126118,15
361495705,5366125781,16
361495705,3659604311,17
361495705,3659604309,18
361495705,3659604310,19
361495705,5366126227,20
361495705,5366126086,21
361495705,3659604308,22
361495705,3659604307,23
361495705,3659604306,24
362854290,3671018396,0
362854290,3671018397,1
362854290,3671018398,2
362854290,3671018399,3
362854290,3671018396,4
363387896,3675559223,0
363387896,3675562733,1
363387896,3675559214,2
363387896,3675559203,3
363387896,3675559223,4
363387912,3675559200,0
363387912,3675559174,1
363410317,3675775911,0
363410317,3675775912,1
363410317,3675782527,2
363410317,3675782526,3
363410317,3675782567,4
363410317,3675782568,5
363410317,3675782553,6
363410317,3675782554,7
363410317,3675782539,8
363410317,3675782542,9
363410317,3675775913,10
363410317,3675775920,11
363410317,3675775915,12
363410317,3675775917,13
363410317,3675782584,14
363410317,3675782583,15
363410317,3675775911,16
363410332,3675782590,0
363410332,3675782562,1
363410332,3675782564,2
363410332,3675782545,3
363410332,3675782543,4
363410332,3675782528,5
363410332,3675775923,6
363410332,3675782589,7
363410332,3675782590,8
364225755,3639998965,0
364225755,3682840567,1
364228407,3682859895,0
364228407,3682859894,1
364838215,2900130674,0
364838215,2900130679,1
364838215,2900130676,2
364838215,2900130684,3
364838215,2900130677,4
364838215,1510734126,5
364838232,3688752005,0
364838232,3688752004,1
364838232,3688752003,2
364838232,3688752002,3
364838232,3688752001,4
364838232,3688752000,5
364838232,3688751999,6
364838232,3688751998,7
364838232,3688751997,8
364838232,3688751996,9
364838232,3688751995,10
364838232,3688751994,11
364838232,3688751993,12
364838232,3688751992,13
364838232,3688751991,14
364838232,3688751990,15
364838232,3688751989,16
364838232,3688751988,17
364838232,3688751987,18
364838232,3688751982,19
364970220,3276159573,0
364970220,1510809893,1
364977257,3690054501,0
364977257,5474420227,1
364977257,3690054502,2
364977257,3690054503,3
364977257,3690054504,4
364977257,3690054501,5
365029475,2635947086,0
365029475,2635947088,1
365029475,2635947092,2
365029475,2635947096,3
365029475,2635947101,4
365029475,2635947107,5
365029475,2635947110,6
365029475,3690724080,7
366376695,3703526532,0
366376695,3703526533,1
366376695,105985070,2
366380244,3495522390,0
366380244,3495531024,1
366380244,3495522391,2
366380244,3495531008,3
366380244,3495522392,4
366514687,3704985438,0
366514687,3704985112,1
366514687,3704985113,2
366514687,3704985114,3
366514687,3704985115,4
366514687,3704985116,5
366514687,3704985117,6
366514687,3704985118,7
366514687,3704985119,8
366514687,3704985120,9
366514687,3704985121,10
366514687,3704985122,11
366514687,3704985439,12
366514687,3704985123,13
366700512,105142357,0
366700512,105142372,1
366700512,105142392,2
366700512,1658209294,3
366700512,2716677223,4
366825005,3708009876,0
366825005,3708009868,1
366825005,3708009873,2
366825005,3708009874,3
366825005,3708009879,4
366825005,3708009876,5
366825021,3708010623,0
366825021,3708010622,1
366825021,3708010624,2
366825021,3708010625,3
366825021,3708010623,4
366825037,3708010582,0
366825037,3708010581,1
366825037,3708010583,2
366825037,3708010580,3
366825037,3708010577,4
366825037,3708010576,5
366825037,3708010578,6
366825037,3708010582,7
366826464,3708024577,0
366826464,3708024594,1
366826464,3708024629,2
366826464,3708024641,3
366826464,3708024657,4
366826464,3708024661,5
366826464,3708024672,6
366826464,3708024684,7
366826464,3708024689,8
366826464,3708024691,9
366826464,3708024696,10
366826464,3708024697,11
366826464,3708024693,12
366826464,3708024687,13
366826464,3708024683,14
366826464,3708024682,15
366826464,3708024680,16
366826464,3708024676,17
366826464,3708024674,18
366826464,3708024671,19
366826464,3708024668,20
366826464,3708024666,21
366826464,3708024664,22
366826464,3708024659,23
366826464,3708024655,24
366826464,3708024649,25
366826464,3708024645,26
366826464,3708024642,27
366826464,3708024639,28
366826464,3708024633,29
366826464,3708024630,30
366826464,3708024626,31
366826464,3708024620,32
366826464,3708024616,33
366826464,3708024609,34
366879551,3708573453,0
366879551,3708573455,1
366879551,3708573456,2
366879551,3708573459,3
366879551,3708573457,4
366879551,3708573458,5
366879551,3708573454,6
366879551,3708573453,7
366879566,3708573264,0
366879566,3708573266,1
366879566,3708573263,2
366879566,3708573261,3
366879566,3708573264,4
366879581,3708573248,0
366879581,3708573252,1
366879581,3708573251,2
366879581,3708573249,3
366879581,3708573250,4
366879581,3708573247,5
366879581,3708573248,6
367353134,3712868721,0
367353134,3712868722,1
367365882,3712965477,0
367365882,3712965484,1
367365882,3712965485,2
367365882,2862154804,3
367369743,3712997060,0
367369743,4836768116,1
367369743,3712997053,2
367499101,3651262830,0
367499101,3651262839,1
367499101,3651262846,2
367499101,3651262844,3
367499101,3651262845,4
367499101,3651262842,5
367499101,3651262841,6
367499101,3651262830,7
367996795,3718611033,0
367996795,3718611036,1
367996795,3718611026,2
367996795,3718611025,3
367996795,3718611033,4
368553309,104990157,0
368553309,3724121237,1
368553309,3724121238,2
368558948,1808948446,0
368558948,3724163087,1
368558948,3724163088,2
368558948,3724163089,3
368567467,3724219448,0
368567467,684842455,1
368567467,3724219418,2
368567467,539752150,3
368567467,4491753334,4
368567467,689314256,5
368567467,689314258,6
368567467,689313735,7
368567483,3724219516,0
368567483,3724219519,1
368567483,3724219517,2
368567483,3724219518,3
369586819,3733621689,0
369586819,2485959405,1
369586819,3733621690,2
369586819,3733621691,3
369586819,3733621692,4
369586819,2485959431,5
369586819,2485959434,6
369586819,2485959439,7
369586819,3733621694,8
369586819,3733621697,9
369586819,3733621695,10
369586819,3733621696,11
369586819,3733621689,12
369943256,656071249,0
369943256,4160135391,1
369943256,3736781676,2
370352717,3740610451,0
370352717,3740610438,1
370352717,3740610439,2
370352717,3740610443,3
370352717,3740610453,4
370352717,3740610451,5
370505784,3741994390,0
370505784,3741994331,1
370505784,3741994329,2
370505784,3741994326,3
370505784,3741992124,4
370505784,3741992121,5
370505784,3741994325,6
370505784,3741992113,7
370505784,3741992111,8
370505784,3741992110,9
370505784,3741992117,10
370505784,3741992120,11
370505784,3741992123,12
370505784,3741992122,13
370505784,3741994328,14
370505784,3741994327,15
370505784,3741994342,16
370505784,3741994343,17
370505784,3741994348,18
370505784,3741994351,19
370505784,3741994357,20
370505784,3741994354,21
370505784,3741994381,22
370505784,3741994390,23
370505802,3741994485,0
370505802,3741994488,1
370505802,3741994486,2
370505802,3741994489,3
370505802,3741994484,4
370505802,3741994483,5
370505802,3741994482,6
370505802,3741994481,7
370505802,3741994485,8
371277389,3879140781,0
371277389,105158532,1
371277389,105158516,2
371277389,105158504,3
371277389,5002329498,4
371277389,5002329510,5
372282931,3758324645,0
372282931,3758324642,1
372282931,3758324643,2
372282931,3758324644,3
372282931,3758324646,4
372282931,3758324645,5
372516706,5002328878,0
372516706,5002328897,1
372516706,5002328895,2
373358449,3768374770,0
373358449,3768374771,1
373477660,3769366788,0
373477660,3769366793,1
373477660,3769366790,2
373477660,3769366787,3
373477660,3769366788,4
373813086,3772211677,0
373813086,3772211678,1
373813086,3772211681,2
373813086,3772211706,3
373813086,3772211716,4
373813086,3772211715,5
373813086,3772211699,6
373813086,3772211698,7
373813086,3647043422,8
373813086,3647043421,9
373813086,3647043423,10
373813086,3772211705,11
373813086,3772211709,12
373813086,3772211697,13
373813086,3772211694,14
373813086,3772211675,15
373813086,3772211677,16
373814952,3772223150,0
373814952,3772223147,1
373961672,3773833309,0
373961672,3773833304,1
373961672,3773833300,2
373961672,3773833297,3
373961672,3773833294,4
373961672,3773833296,5
373973088,3773919485,0
373973088,3773919482,1
373973088,3773919484,2
373973088,3773919489,3
373973088,3773919487,4
373973088,3773919488,5
373973088,3773919485,6
373976409,3773958366,0
373976409,3773958364,1
373976409,3773958363,2
373976409,3773958365,3
373976409,3773958366,4
374038314,3774425926,0
374038314,3774425927,1
374038314,3774425928,2
374038314,3774425929,3
374038314,3774425930,4
374038314,3774425931,5
374038314,3774425932,6
374038314,3774425933,7
374038314,3774425926,8
374188426,3775783397,0
374188426,3775783398,1
374188426,3775783399,2
374188426,3775783401,3
374188426,3775783403,4
374188426,3775783404,5
374188426,3775783402,6
374188426,3775783400,7
374188426,3775783395,8
374188426,3775783393,9
374188426,3775783392,10
374188426,3775783391,11
374188426,4196222904,12
374188426,4196222905,13
374188426,4196222898,14
374188426,4196222897,15
374188426,3775783379,16
374188426,3775783370,17
374188426,3775783371,18
374188426,3775783373,19
374188426,3775783378,20
374188426,3775783385,21
374188426,3775783390,22
374188426,3775783396,23
374188426,3775783397,24
374188445,3775783207,0
374188445,3775783208,1
374188445,3775783206,2
374188445,3775783205,3
374188445,3775783207,4
374188460,3775783439,0
374188460,3775783445,1
374188460,3775783444,2
374188460,3775783443,3
374188460,3775783441,4
374188460,3775783440,5
374188460,3775783438,6
374188460,3775783437,7
374188460,3775783439,8
374216308,3775960263,0
374216308,3775960264,1
374381482,3777647295,0
374381482,3777647300,1
374381482,3777647301,2
374381482,3777647302,3
374381482,3582442106,4
374446709,3778383137,0
374446709,3778383110,1
374446709,3778383109,2
374446709,3778383108,3
374446709,3778383107,4
374446709,3778383131,5
374446709,3778383137,6
374792904,3781721916,0
374792904,3781721917,1
374792904,3781721918,2
374792904,3781721919,3
374792904,3781721920,4
374792904,3781721937,5
374824633,3782042106,0
374824633,2501737852,1
374824633,2501737847,2
374824633,2501737850,3
374824633,2501737747,4
374824633,2501737531,5
374824633,2501737520,6
374824633,2501737818,7
374824633,2501737500,8
374824633,2501737888,9
374824633,2501737890,10
374824633,2501737846,11
374824633,2501737803,12
374824633,2501737877,13
374824633,2501737532,14
374824633,2501737629,15
374824633,2501737523,16
374824633,2501737805,17
374824633,2501737816,18
374824633,2501737915,19
374824633,2501737544,20
374824633,2501737736,21
374824633,2501737738,22
374824633,2501737895,23
375021799,3784075468,0
375021799,3784075469,1
375021799,5345168053,2
375021799,3784075470,3
375021799,3784075468,4
375105298,3784948306,0
375105298,3513793089,1
375140935,3785319627,0
375140935,3785319624,1
375140935,3785319625,2
375140935,3785319626,3
375140935,3785319629,4
375140935,3785319628,5
375140935,3785319634,6
375140935,3785319636,7
375140935,3785319640,8
375140935,3785319627,9
375327022,104529609,0
375327022,3786972698,1
375334801,3787039789,0
375334801,3787039790,1
375334801,3787039791,2
375334801,3787039792,3
375334801,3787039793,4
375334801,3787039794,5
375334801,3787039795,6
375334801,3787039796,7
375334801,3787039797,8
375334801,3787039798,9
375334801,3787039799,10
375334801,3787039800,11
375334801,3787039801,12
375334801,3787039802,13
375334801,3787039803,14
375334801,3787039804,15
375334801,3787039805,16
375474845,3788393321,0
375474845,3788393325,1
375474845,3788393326,2
375753473,1435516604,0
375753473,1435516602,1
375753473,1435516600,2
375753473,1435516594,3
375886892,3792266263,0
375886892,3792266264,1
375886892,3792266265,2
375886892,3792266266,3
375886892,3792266267,4
375886892,3792266268,5
375886907,3792266300,0
375886907,3792266301,1
375886907,3792266302,2
376301905,3797441397,0
376301905,3797441401,1
376301905,3797441400,2
376301905,3797441399,3
376301905,3797441398,4
376301905,3797441394,5
376301905,3797441395,6
376301905,3797441396,7
376301905,3797441397,8
376302539,3797447626,0
376302539,3797447625,1
376302539,3797447629,2
376302539,3797447634,3
376302539,3790657903,4
376302539,3797447633,5
376302539,3797447628,6
376302539,3797447627,7
376302539,3797447626,8
377084807,3804476220,0
377084807,3804476230,1
377084807,3804476231,2
377084807,3804476232,3
377084807,3804476233,4
377084807,3804476234,5
377661708,2865711375,0
377661708,2865711312,1
378067798,3814840551,0
378067798,3814840552,1
378067798,3814840553,2
378067798,3814840554,3
378067798,3814840555,4
378067798,3814840556,5
378067798,3814840557,6
378067798,3814840558,7
378067798,3814840559,8
378067798,3814840560,9
378067798,3814840561,10
378067798,3814840562,11
378067798,3814840563,12
378067798,3814840551,13
378583892,3819917006,0
378583892,3819917013,1
378583892,3819917009,2
378583892,3819917004,3
378583892,3818046599,4
378583892,3819917005,5
378583892,3819917006,6
379235403,3825591473,0
379235403,3825591459,1
379235403,3825591465,2
379235403,3825591478,3
379235403,3825591476,4
379235403,3825591481,5
379235403,3825591475,6
379235403,3825586468,7
379235403,3825591473,8
379314324,3826095072,0
379314324,3826095078,1
379314324,3826095079,2
379511870,3828151859,0
379511870,3828151886,1
379511885,3828152159,0
379511885,3828152818,1
379511885,3828152885,2
379511885,3828152799,3
379511885,3828152876,4
379511885,3828151918,5
379511885,3828152376,6
379511885,3828152809,7
379511885,3828152082,8
379511885,3828152010,9
379511885,3828151980,10
379511885,3828152452,11
379511885,3828152174,12
379511885,3828152127,13
379511885,3828151945,14
379511885,3828152192,15
379511885,3828151898,16
379511885,3828152396,17
379511885,3828151871,18
379511885,3828152381,19
379511885,3828152243,20
379511885,3828152132,21
379511885,3828152214,22
379511885,3828152029,23
379511885,3828151968,24
379511885,3828152890,25
379511885,3828152073,26
379511885,3828152888,27
379511885,3828152744,28
379511885,3828151869,29
379511885,3828152827,30
379511885,3828152905,31
379511885,3828152891,32
379511885,3828152159,33
379511900,3828152364,0
379511900,3828152739,1
379511900,3828152828,2
379511900,3828152141,3
379511900,3828152364,4
379684972,3830134869,0
379684972,3830134874,1
379684972,3830134875,2
379684972,3830134871,3
379684972,3830134872,4
379684972,3830134868,5
379684972,3830134864,6
379684972,3830134870,7
379684972,3830134869,8
379685460,3830138631,0
379685460,3830138636,1
379685460,3830138637,2
379685460,3830138638,3
379685460,3830138639,4
379685460,3830138640,5
379685460,3830138641,6
379685460,3830138642,7
379685460,3830138643,8
379685460,3830138644,9
379685460,3830138645,10
379685460,3830138646,11
379685460,3830138647,12
379685460,3830138648,13
379689570,3830180466,0
379689570,5394969939,1
379689570,5394969940,2
379689570,3830180467,3
379689570,3830180468,4
379689570,3830180469,5
379689570,3830180470,6
379689570,3830180471,7
379689570,3830180478,8
379689570,3830180477,9
379689570,3830180476,10
379689570,3830180472,11
379689570,5394965516,12
379689570,5394965515,13
379689570,5394965514,14
379689570,3830180473,15
379689570,3830180474,16
379689570,3830180475,17
379689570,3830180466,18
379689589,3830180541,0
379689589,3830180556,1
379689589,3830180557,2
379689589,3830180558,3
379689589,3830180559,4
379689589,3830180560,5
379689589,3830180561,6
379689589,3830180522,7
379689607,3830180653,0
379689607,3830180654,1
379689607,3830180651,2
379692596,3830208870,0
379692596,3830208871,1
379692618,3830208942,0
379692618,3830208943,1
379692618,3830208944,2
379692618,3830208945,3
379692618,3830208942,4
379692633,105996112,0
379692633,105158821,1
379694317,3830179852,0
379694317,5247508734,1
379694317,5247508735,2
379694317,5247508736,3
379694317,3830179853,4
379694317,5247140738,5
380000917,3833500555,0
380000917,3833502257,1
380000917,3833500556,2
380000917,3833500554,3
380000917,3833500555,4
380002473,3833515171,0
380002473,3833515174,1
380002473,3833515175,2
380002473,3833515172,3
380002473,3833515176,4
380002473,3833515173,5
380333324,3836716142,0
380333324,3836716129,1
380458463,3837895484,0
380458463,3837895496,1
380458463,3837895498,2
380458463,3837895497,3
380458463,3837895484,4
380458478,3837895776,0
380458478,3837895764,1
380458478,3837895758,2
380458478,3837895765,3
380458478,3837895785,4
380458478,3837895780,5
380458478,3837895787,6
380458478,3837895789,7
380458478,3837895791,8
380458478,3837895798,9
380458478,3837895794,10
380458478,3837895793,11
380458478,3837895784,12
380458478,3837895776,13
380458493,3837895640,0
380458493,3837895629,1
380458493,3837895635,2
380458493,3837895641,3
380458493,3837895640,4
380458508,3837895878,0
380458508,3837895873,1
380458508,3837895867,2
380458508,3837895865,3
380458508,3837895854,4
380458508,3837895853,5
380458508,3837895851,6
380458508,3837895852,7
380458508,3837895863,8
380458508,3837895878,9
380458523,3837895709,0
380458523,3837895695,1
380458523,3837895700,2
380458523,3837895701,3
380458523,3837895703,4
380458523,3837895712,5
380458523,3837895709,6
380458538,3837895738,0
380458538,3837895717,1
380458538,3837895710,2
380458538,3837895733,3
380458538,3837895773,4
380458538,3837895771,5
380458538,3837895778,6
380458538,3837895753,7
380458538,3837895743,8
380458538,3837895738,9
380463321,3837935810,0
380463321,3837935834,1
380463321,3837935815,2
380463321,3837935793,3
380463321,3837935810,4
380654657,3839798277,0
380654657,3839798278,1
380654657,3839798279,2
380654657,3839798280,3
380654657,3839798281,4
380654657,3839798282,5
380654657,3839798283,6
380654657,3839798284,7
380654657,3839798285,8
380654657,3839798286,9
380654657,3839798287,10
380654657,5607009614,11
380654657,5607009613,12
380654657,5607005390,13
380654657,3839798288,14
380654657,3839798289,15
380654657,3839798290,16
380654657,3839798291,17
380654657,3839798292,18
380654657,3839798293,19
380654657,3839798294,20
380654657,3839798295,21
380654657,3839798277,22
380894944,3841917137,0
380894944,3841917156,1
380894944,3841917147,2
380894944,3841917151,3
380894944,3841917164,4
380894944,3841917188,5
380894944,3841917192,6
380894944,3841917169,7
380894944,3841917155,8
380894944,3841917152,9
380894944,3841917166,10
380894944,3841917160,11
380894944,3841917127,12
380894944,3841917128,13
380894944,3841917132,14
380894944,3841917138,15
380894944,3841917140,16
380894944,3841917133,17
380894944,3841917137,18
380894959,3841917200,0
380894959,3841917182,1
380894959,3841917198,2
380894959,3841917207,3
380894959,3841917200,4
380894974,3841917285,0
380894974,3841917282,1
380894974,3841917279,2
380894974,3841917280,3
380894974,3841917286,4
380894974,3841917285,5
380894989,3841917260,0
380894989,3841917256,1
380894989,3841917267,2
380894989,3841917276,3
380894989,3841917271,4
380894989,3841917274,5
380894989,3841917270,6
380894989,3841917260,7
380900908,3841970967,0
380900908,3841970970,1
380900908,3841970968,2
380900908,3841970966,3
380900908,3841970967,4
380901085,3841972573,0
380901085,3841972593,1
380901085,3841972594,2
380901085,3841972582,3
380901085,3841972581,4
380901085,3841972578,5
380901085,3841972577,6
380901085,3841972574,7
380901085,3841972573,8
380902373,3841986242,0
380902373,3841986228,1
380902373,3841986230,2
380902373,3841986249,3
380902373,3841986242,4
381640769,3848153411,0
381640769,3848153408,1
381640769,3848153401,2
381640769,3848153395,3
381640769,3848153394,4
381640769,3848153397,5
381640769,3848153396,6
381640769,3848153400,7
381640769,3848153399,8
381640769,3848153403,9
381640769,3848153411,10
381640784,3848153435,0
381640784,3848153447,1
381640784,3848153450,2
381640784,3848153437,3
381640784,3848153435,4
381640799,3848153408,0
381640799,3848153401,1
381640799,3848153402,2
381640799,3848153405,3
381640799,3848153418,4
381640799,3848153412,5
381640799,3848153410,6
381640799,3848153408,7
381863823,3850507017,0
381863823,3850507026,1
381863823,3850507027,2
381863823,3850507025,3
381863823,3850507024,4
381863823,3850507022,5
381863823,3850507021,6
381863823,3850507019,7
381863823,3850507018,8
381863823,3850507020,9
381863823,104922161,10
381863823,3758329298,11
381863823,3758329294,12
381863823,3758329291,13
381863823,3758329286,14
381863823,3758329285,15
381863823,3758329284,16
381863823,3758329282,17
381863823,3850507006,18
381863823,3850507011,19
381863823,3850507012,20
381863823,3850507015,21
381863823,3850507017,22
382074038,3852727514,0
382074038,3852727538,1
382074038,3852727542,2
382074038,3852727544,3
382074038,3852727547,4
382074038,3852727549,5
382074038,3852727553,6
382074038,3852727556,7
382074038,3852728558,8
382074038,3852728557,9
382074038,3852727554,10
382074038,3852727552,11
382074038,3852727524,12
382364134,3855626485,0
382364134,3855626490,1
382917731,3861236878,0
382917731,3861236877,1
382917731,3861236876,2
382966170,3861672300,0
382966170,3861672301,1
382966170,3861672298,2
382966170,3861672297,3
382966170,3861672300,4
382966185,3861672356,0
382966185,3861672319,1
382966185,3861672315,2
382966185,3861672310,3
382972831,3837895812,0
382972831,3837895821,1
382972831,3837895815,2
382972831,3837895810,3
382972831,3861736807,4
382972831,3861736808,5
382972831,3837895812,6
383326591,3865719419,0
383326591,3865719454,1
383326591,3865719449,2
383326591,3865719456,3
383326591,3865719450,4
383326591,3865719442,5
383326591,3865719436,6
383326591,3865719414,7
383326591,3865719419,8
383326606,3865719252,0
383326606,3865719362,1
383326606,3865719383,2
383326606,3865719372,3
383326606,3865719252,4
383326621,3865719241,0
383326621,3865719374,1
383326621,3865719367,2
383326621,3865719359,3
383326621,3865719256,4
383326621,3865719254,5
383326621,3865719237,6
383326621,3865719241,7
383468910,3867426753,0
383468910,3867426752,1
383468910,3867426751,2
383468910,3867426750,3
383468910,3867426749,4
383468910,3867426748,5
383468910,3867426747,6
383468910,3867426746,7
383468910,3867426745,8
383468910,3867426744,9
383468910,3867426742,10
383468910,3867426743,11
383468910,3867426741,12
383468910,3867426740,13
383468910,3867426739,14
383468910,3867426738,15
383468910,3867426737,16
383468910,3867426736,17
383468910,685113902,18
383468910,685113901,19
383468910,685106454,20
383468910,685106452,21
383468910,685106449,22
383468910,685106445,23
383468910,685106441,24
383468910,685106439,25
383468910,685106436,26
383468910,685106433,27
383468910,685106431,28
383468910,685106428,29
383468910,3867426658,30
383468910,3867426641,31
383468910,3867426639,32
383468910,3867426643,33
383468910,3867426646,34
383468910,3867426655,35
383468910,685106374,36
383468910,3867426664,37
383468910,3867426670,38
383468910,3867426673,39
383468910,3867426676,40
383468910,3867426683,41
383468910,3867426684,42
383468910,3867426690,43
383468910,3867426699,44
383468910,3867426705,45
383468910,3867426717,46
383468910,3867426733,47
383468910,3867426734,48
383468910,3867426735,49
383468910,3775792366,50
383495169,3867808437,0
383495169,3867808431,1
383495169,3867808416,2
383495169,3867808419,3
383495169,3867808396,4
383495169,3867808401,5
383495169,3867808410,6
383495169,3867808417,7
383495169,3867808427,8
383495169,3867808430,9
383495169,3867808437,10
383495184,3867808511,0
383495184,3867808502,1
383495184,3867808500,2
383495184,3867808494,3
383495184,3867808501,4
383495184,3867808511,5
383495199,3867808492,0
383495199,3867808508,1
384684911,105165804,0
384684911,3167104175,1
384684911,105123074,2
384684911,3886814080,3
384684911,104675420,4
384684911,104675349,5
384684911,3706979735,6
384684911,105738506,7
384684911,3706979734,8
384684911,105738515,9
384684911,104208711,10
384684911,104208716,11
384684911,104675360,12
384684911,104675369,13
384684911,105165804,14
384745059,3881028812,0
384745059,3881028801,1
384745059,3881028802,2
384745059,3881028804,3
384745059,3881028806,4
384745059,3881028803,5
384745059,3881028805,6
384745059,3881028808,7
384745059,3881028809,8
384745059,3881028810,9
384745059,3881028816,10
384745059,3881028812,11
384769737,104725958,0
384769737,4392854931,1
384769737,106025811,2
384769737,106033446,3
385179294,3881028293,0
385179294,3881020053,1
385179294,3881020054,2
385179294,3881020052,3
385179294,3881020055,4
385179294,3881028259,5
385179294,3881028264,6
385179294,3881028267,7
385179294,3881028276,8
385179294,3881028284,9
385179294,3881028287,10
385179294,3881028286,11
385179294,3881028293,12
385322438,3886731363,0
385322438,3886731125,1
385322438,3886731122,2
385322438,3886731361,3
385322438,3886731363,4
385322453,3886731132,0
385322453,3886731129,1
385322453,3886731130,2
385322453,3886731115,3
385322453,3886731113,4
385322453,3886731144,5
385322453,3886731147,6
385322453,3886731131,7
385322453,3886731132,8
385582897,3889209552,0
385582897,3889209550,1
385582897,3889209549,2
385582897,3889209551,3
385582897,3889209552,4
385586339,3889244362,0
385586339,3889244358,1
385586339,3889244360,2
385586339,3889244363,3
385586339,3889244361,4
385586339,3889244369,5
385586339,3889244366,6
385586339,3889244362,7
385647360,3889818976,0
385647360,3889818982,1
385647360,3889818978,2
385647360,3889818973,3
385647360,3889818976,4
385661314,3889965879,0
385661314,3889965872,1
385661314,3889965871,2
385661314,3889965873,3
385661314,3889965875,4
385661314,3889965879,5
385661329,3889965891,0
385661329,3889965886,1
